was_delayed,daily_rainfall,did_rain,Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time,event_id
False,0.03,True,US,12/08/2014,2135,N950UW,LGA,06:45,20191126204312763
False,0.0,False,US,05/20/2014,1819,N945UW,PHL,10:30,20191126204311774
False,0.0,False,US,07/02/2014,2105,N827AW,DCA,08:00,20191126204316882
False,0.0,False,US,03/21/2014,740,N946UW,PHL,15:30,20191126204308620
False,0.0,False,US,11/23/2014,1953,N823AW,CLT,17:00,20191126204307245
False,0.0,False,US,05/21/2014,1755,N945UW,PHL,19:30,20191126204311831
False,0.0,False,US,10/13/2014,2157,N954UW,LGA,17:00,20191126204302105
False,0.0,False,US,08/12/2014,647,N604AW,PHX,06:25,20191126204309745
False,0.05,True,US,04/22/2014,840,N180US,CLT,06:00,20191126204305630
True,0.04,True,US,01/05/2014,2159,N961UW,LGA,18:00,20191126204303206
False,2.25,True,US,10/23/2014,2033,N951UW,PHL,12:30,20191126204302628
False,0.0,False,US,08/18/2014,1701,N959UW,PHL,08:30,20191126204310068
True,0.05,True,US,12/22/2014,2043,N817AW,CLT,17:00,20191126204313394
False,0.0,False,US,02/22/2014,543,N819AW,PHL,07:00,20191126204301067
False,0.0,False,US,07/22/2014,738,N821AW,PHL,17:30,20191126204317890
False,0.0,False,US,09/01/2014,2033,N959UW,PHL,12:30,20191126204315245
False,1.06,True,US,08/13/2014,2159, ,LGA,18:00,20191126204309859
False,0.0,False,US,11/11/2014,2131,N828AW,DCA,21:00,20191126204306642
False,0.0,False,US,09/03/2014,2149,N948UW,LGA,13:00,20191126204315377
False,0.0,False,US,01/23/2014,1819,N753US,PHL,10:30,20191126204304066
False,0.08,True,US,02/20/2014,538,N818AW,PHX,10:00,20191126204300947
False,0.0,False,US,02/24/2014,2125,N733UW,DCA,17:00,20191126204301171
False,0.0,False,US,09/12/2014,1904,N732US,CLT,05:00,20191126204315831
False,0.59,True,US,11/01/2014,597,N834AW,PHX,10:10,20191126204306114
False,0.0,False,US,02/04/2014,2155, ,LGA,16:00,20191126204300171
False,2.9,True,US,12/09/2014,2133,N947UW,LGA,06:00,20191126204312818
False,0.0,False,US,08/04/2014,2107,N803AW,DCA,09:00,20191126204309335
False,0.0,False,US,08/17/2014,2151,N954UW,LGA,14:00,20191126204310051
False,0.0,False,US,11/03/2014,2119,N755US,DCA,15:00,20191126204306209
False,0.0,False,US,08/23/2014,2119,N956UW,DCA,15:00,20191126204310380
False,0.0,False,US,01/13/2014,2121,N716UW,DCA,15:00,20191126204303577
False,0.0,False,US,03/17/2014,1788,N561UW,CLT,19:10,20191126204308380
False,0.0,False,US,01/23/2014,2059,N161UW,CLT,11:06,20191126204304076
False,0.0,False,US,02/04/2014,2127,N765US,DCA,18:00,20191126204300157
False,0.0,False,US,03/05/2014,2117,N708UW,DCA,13:00,20191126204307777
False,0.0,False,US,03/18/2014,1703,N947UW,PHL,13:30,20191126204308437
False,0.0,False,US,05/07/2014,1847,N945UW,PHL,11:30,20191126204311095
False,0.01,True,US,09/02/2014,1799,N171US,CLT,14:40,20191126204315279
False,0.0,False,US,11/21/2014,2157,N955UW,LGA,17:00,20191126204307200
True,0.0,False,US,06/24/2014,586,N664AW,PHX,19:15,20191126204314847
False,0.02,True,US,03/28/2014,2157,N956UW,LGA,17:00,20191126204309041
False,0.01,True,US,10/08/2014,1703,N953UW,PHL,13:30,20191126204301810
False,0.0,False,US,03/07/2014,2105,N704US,DCA,08:00,20191126204307895
False,1.64,True,US,11/17/2014,2139,N945UW,LGA,08:00,20191126204306953
False,0.0,False,US,11/05/2014,2105,N833AW,DCA,08:00,20191126204306323
False,0.0,False,US,04/21/2014,2125,N744P ,DCA,18:00,20191126204305605
False,0.15,True,US,04/27/2014,582,N802AW,PHX,06:10,20191126204305891
False,0.0,False,US,10/31/2014,2139,N953UW,LGA,08:00,20191126204303076
False,1.35,True,US,02/13/2014,2030, ,PHL,11:30,20191126204300619
False,0.0,False,US,05/07/2014,1819,N948UW,PHL,10:30,20191126204311094
False,0.0,False,US,10/19/2014,2121,N814AW,DCA,16:00,20191126204302407
False,0.11,True,US,12/05/2014,2137,N957UW,LGA,07:00,20191126204312644
False,0.0,False,US,10/30/2014,2107,N835AW,DCA,09:00,20191126204303004
False,0.0,False,US,08/29/2014,1755,N947UW,PHL,19:30,20191126204310678
False,0.0,False,US,01/22/2014,2145,N947UW,LGA,11:00,20191126204304039
False,0.0,False,US,02/26/2014,2155,N946UW,LGA,16:00,20191126204301304
False,0.05,True,US,04/22/2014,840,N180US,CLT,06:00,20191126204305630
False,0.28,True,US,11/24/2014,1744,N703UW,PHL,06:30,20191126204307282
True,0.0,False,US,01/08/2014,1701,N948UW,PHL,08:30,20191126204303307
False,0.0,False,US,07/18/2014,2155,N952UW,LGA,16:00,20191126204317745
False,0.0,False,US,11/12/2014,698,N953UW,PHL,13:30,20191126204306665
False,0.0,False,US,01/28/2014,553,N802AW,PHL,07:00,20191126204304294
False,0.01,True,US,10/07/2014,2141, ,LGA,09:00,20191126204301787
False,0.0,False,US,02/22/2014,1709,N196UW,CLT,06:00,20191126204301073
False,0.79,True,US,01/14/2014,538,N668AW,PHX,10:00,20191126204303599
False,0.0,False,US,09/04/2014,653,N668AW,PHX,13:15,20191126204315389
True,0.0,False,US,05/12/2014,1886,N944UW,PHL,20:30,20191126204311345
False,0.11,True,US,05/30/2014,2125,N834AW,DCA,18:00,20191126204312318
False,0.0,False,US,09/17/2014,2147,N955UW,LGA,12:00,20191126204316107
False,0.0,False,US,10/31/2014,2043,N839AW,CLT,17:05,20191126204303055
False,0.0,False,US,07/06/2014,1938,N750UW,CLT,17:05,20191126204317043
False,0.0,False,US,11/05/2014,2056,N550UW,CLT,12:50,20191126204306320
False,0.0,False,US,11/09/2014,1839,N821AW,PHL,08:30,20191126204306513
False,0.0,False,US,04/03/2014,601,N647AW,PHX,16:20,20191126204304642
False,0.0,False,US,08/04/2014,1809,N948UW,PHL,09:30,20191126204309321
False,0.0,False,US,06/16/2014,2018,N829AW,PHL,06:30,20191126204314432
False,0.0,False,US,01/31/2014,657,N656AW,CLT,09:45,20191126204304466
False,0.0,False,US,05/14/2014,1739,N959UW,PHL,05:30,20191126204311458
False,0.13,True,US,09/13/2014,1721,N950UW,PHL,11:30,20191126204315879
False,0.0,False,US,03/14/2014,2139,N766US,LGA,08:00,20191126204308284
False,0.54,True,US,08/31/2014,1710,N961UW,PHL,13:30,20191126204310758
False,0.0,False,US,07/17/2014,2119,N757UW,DCA,15:00,20191126204317665
False,0.0,False,US,05/05/2014,2113,N766US,DCA,12:00,20191126204310991
False,0.0,False,US,01/31/2014,2147,N955UW,LGA,12:00,20191126204304511
False,0.62,True,US,05/01/2014,2051,N565UW,PHL,06:30,20191126204310796
False,0.03,True,US,01/19/2014,2119,N705UW,DCA,14:00,20191126204303881
False,0.0,False,US,09/09/2014,2121,N829AW,DCA,16:00,20191126204315668
False,0.0,False,US,10/19/2014,2143,N967UW,LGA,10:00,20191126204302413
False,0.16,True,US,10/02/2014,2151,N957UW,LGA,14:00,20191126204301544
False,0.0,False,US,09/10/2014,2123,N767UW,DCA,17:00,20191126204315729
False,0.23,True,US,04/05/2014,2119,N949UW,DCA,15:00,20191126204304784
False,0.05,True,US,04/22/2014,657,N677AW,CLT,09:50,20191126204305626
False,0.0,False,US,01/31/2014,2155,N944UW,LGA,16:00,20191126204304514
True,0.0,False,US,02/24/2014,1788,N181UW,CLT,19:10,20191126204301145
True,2.23,True,US,03/30/2014,2125,N701UW,DCA,18:00,20191126204309102
False,0.0,False,US,05/14/2014,2149,N950UW,LGA,13:00,20191126204311498
False,0.0,False,US,04/18/2014,1739,N958UW,PHL,05:30,20191126204305450
False,0.0,False,US,07/23/2014,722,N959UW,PHL,18:30,20191126204317950
False,0.0,False,US,01/31/2014,2137,N955UW,LGA,07:00,20191126204304507
False,0.01,True,US,12/28/2014,824,N724UW,PHL,07:00,20191126204313535
False,0.02,True,US,01/27/2014,1739,N947UW,PHL,05:30,20191126204304248
False,0.0,False,US,12/27/2014,1896,N552UW,PHL,07:00,20191126204313523
False,0.0,False,US,01/22/2014,582, ,PHX,06:10,20191126204303992
False,0.0,False,US,03/19/2014,2113,N769US,DCA,12:00,20191126204308522
False,0.03,True,US,03/10/2014,2113,N748UW,DCA,12:00,20191126204308027
False,0.02,True,US,05/23/2014,2103,N757UW,DCA,07:00,20191126204311972
False,0.01,True,US,09/02/2014,2125,N755US,DCA,18:00,20191126204315305
True,0.62,True,US,05/01/2014,1938,N714US,CLT,17:07,20191126204310793
False,0.0,False,US,02/11/2014,2157,N949UW,LGA,17:00,20191126204300529
False,0.26,True,US,04/04/2014,2111,N737US,DCA,11:00,20191126204304734
False,0.78,True,US,06/05/2014,2157,N953UW,LGA,17:00,20191126204313898
False,0.0,False,US,12/12/2014,2113,N766US,DCA,12:00,20191126204312985
False,0.0,False,US,06/07/2014,2139,N955UW,LGA,08:00,20191126204313989
False,0.0,False,US,10/25/2014,2101,N958UW,DCA,06:00,20191126204302742
False,0.0,False,US,04/02/2014,2159,N945UW,LGA,18:00,20191126204304635
False,0.0,False,US,01/30/2014,1862,N539UW,CLT,08:00,20191126204304425
False,0.0,False,US,03/21/2014,2141,N945UW,LGA,09:00,20191126204308661
False,0.0,False,US,01/17/2014,2161,N959UW,LGA,19:00,20191126204303830
False,0.0,False,US,02/12/2014,553,N825AW,PHL,07:00,20191126204300533
False,0.0,False,US,06/12/2014,2113,N822AW,DCA,12:00,20191126204314250
False,0.0,False,US,05/29/2014,2105,N717UW,DCA,08:00,20191126204312247
False,0.0,False,US,01/23/2014,2121,N754UW,DCA,15:00,20191126204304087
False,0.0,False,US,03/27/2014,2105,N730US,DCA,08:00,20191126204308953
False,0.0,False,US,12/19/2014,647,N604AW,PHX,06:05,20191126204313293
False,2.23,True,US,03/30/2014,1799,N539UW,CLT,14:35,20191126204309082
False,0.0,False,US,10/18/2014,597,N838AW,PHX,10:10,20191126204302355
False,0.0,False,US,10/10/2014,2109,N807AW,DCA,10:00,20191126204301955
False,0.02,True,US,10/29/2014,2163,N956UW,LGA,20:00,20191126204302971
False,0.0,False,US,04/20/2014,1852,N711UW,CLT,05:00,20191126204305539
True,0.0,False,US,11/29/2014,897,N662AW,PHX,19:00,20191126204307493
True,0.0,False,US,07/24/2014,2147,N948UW,LGA,12:00,20191126204318056
False,0.0,False,US,10/27/2014,2135,N959UW,LGA,06:45,20191126204302836
False,0.67,True,US,04/08/2014,2145,N965UW,LGA,11:00,20191126204304939
False,0.79,True,US,01/14/2014,2145,N955UW,LGA,11:00,20191126204303644
True,0.0,False,US,01/04/2014,1788,N150UW,CLT,19:10,20191126204303166
False,0.01,True,US,08/07/2014,1918,N953UW,PHL,17:00,20191126204309511
False,1.11,True,US,02/05/2014,740, ,PHL,15:30,20191126204300183
False,0.01,True,US,08/06/2014,2143,N948UW,LGA,10:00,20191126204309475
False,0.0,False,US,05/12/2014,722,N948UW,PHL,18:30,20191126204311332
True,0.0,False,US,06/30/2014,1701,N967UW,PHL,08:30,20191126204315173
False,0.0,False,US,08/16/2014,535,N648AW,CLT,06:10,20191126204309988
False,0.26,True,US,04/04/2014,1886,N947UW,PHL,20:30,20191126204304722
True,0.0,False,US,06/30/2014,2109,N756US,DCA,10:00,20191126204315194
False,0.0,False,US,07/08/2014,2119,N836AW,DCA,15:00,20191126204317166
False,0.0,False,US,07/22/2014,752,N557UW,CLT,08:05,20191126204317891
False,0.0,False,US,06/09/2014,2123,N829AW,DCA,17:00,20191126204314072
False,0.0,False,US,09/15/2014,2119,N828AW,DCA,15:00,20191126204315976
False,0.0,False,US,04/25/2014,2145,N947UW,LGA,11:00,20191126204305855
False,0.0,False,US,12/19/2014,843,N733UW,CLT,05:00,20191126204313294
False,0.0,False,US,05/25/2014,2111,N836AW,DCA,11:00,20191126204312046
False,0.31,True,US,02/14/2014,1904, ,CLT,05:00,20191126204300676
False,0.0,False,US,01/23/2014,2127,N756US,DCA,18:00,20191126204304090
False,0.44,True,US,12/03/2014,1819,N946UW,PHL,10:30,20191126204312498
False,2.9,True,US,12/09/2014,466,N536UW,CLT,08:10,20191126204312777
False,0.0,False,US,03/17/2014,1799,N197UW,CLT,14:35,20191126204308382
False,0.28,True,US,06/26/2014,2117,N802AW,DCA,14:00,20191126204315006
False,0.02,True,US,03/28/2014,2143,N963UW,LGA,10:00,20191126204309034
False,0.0,False,US,03/19/2014,2121,N702UW,DCA,16:00,20191126204308526
False,0.0,False,US,06/06/2014,2070,N578UW,CLT,12:50,20191126204313930
False,0.0,False,US,02/23/2014,2080,N769US,CLT,17:08,20191126204301110
False,0.28,True,US,07/03/2014,2141,N946UW,LGA,09:00,20191126204316962
False,0.0,False,US,09/24/2014,1918,N953UW,PHL,17:00,20191126204316445
False,0.03,True,US,02/09/2014,728, ,PHL,17:30,20191126204300386
False,0.02,True,US,12/11/2014,1744,N703UW,PHL,06:30,20191126204312906
False,0.0,False,US,10/06/2014,714,N963UW,PHL,15:30,20191126204301683
True,0.0,False,US,06/27/2014,586,N652AW,PHX,19:15,20191126204315033
False,0.0,False,US,09/10/2014,1886,N832AW,PHL,20:30,20191126204315708
False,0.0,False,US,11/05/2014,2101,N755US,DCA,06:00,20191126204306321
False,0.0,False,US,03/22/2014,740,N946UW,PHL,15:30,20191126204308678
False,0.25,True,US,05/22/2014,2131,N814AW,DCA,21:00,20191126204311924
False,0.0,False,US,12/29/2014,1776,N946UW,PHL,14:30,20191126204313565
False,0.0,False,US,03/23/2014,2129,N733UW,DCA,20:00,20191126204308732
False,0.05,True,US,04/22/2014,1703,N967UW,PHL,13:30,20191126204305631
False,0.0,False,US,08/21/2014,1819,N945UW,PHL,10:30,20191126204310252
False,0.1,True,US,12/02/2014,1776,N949UW,PHL,14:30,20191126204312438
False,0.04,True,US,04/13/2014,1831,N578UW,CLT,08:05,20191126204305169
False,0.23,True,US,11/14/2014,722,N702UW,PHL,18:30,20191126204306787
False,0.0,False,US,04/14/2014,2113,N766US,DCA,12:00,20191126204305232
False,0.02,True,US,01/27/2014,2155,N955UW,LGA,16:00,20191126204304288
False,0.06,True,US,11/13/2014,1788,N197UW,CLT,19:10,20191126204306734
False,0.67,True,US,07/14/2014,1886,N832AW,PHL,20:30,20191126204317464
False,0.0,False,US,11/04/2014,1700,N938UW,CLT,11:10,20191126204306240
False,0.0,False,US,09/26/2014,2115,N839AW,DCA,13:00,20191126204316581
False,0.0,False,US,03/06/2014,1739,N951UW,PHL,05:30,20191126204307814
False,0.0,False,US,08/24/2014,622,N510UW,CLT,09:45,20191126204310386
False,0.0,False,US,03/06/2014,2141,N965UW,LGA,09:00,20191126204307851
False,0.01,True,US,10/03/2014,2141,N954UW,LGA,09:00,20191126204301600
False,0.0,False,US,11/16/2014,510,N640AW,PHX,09:40,20191126204306866
False,0.0,False,US,01/15/2014,2125,N705UW,DCA,17:00,20191126204303692
False,0.0,False,US,02/07/2014,2121,N751UW,DCA,15:00,20191126204300332
False,0.0,False,US,06/02/2014,2143,N953UW,LGA,10:00,20191126204313709
False,0.85,True,US,06/10/2014,1799,N151UW,CLT,14:40,20191126204314109
True,0.0,False,US,06/24/2014,586,N664AW,PHX,19:15,20191126204314847
False,0.02,True,US,06/17/2014,2121,N746UW,DCA,16:00,20191126204314507
False,0.0,False,US,08/15/2014,2119,N744P ,DCA,15:00,20191126204309963
False,0.35,True,US,04/30/2014,2153,N948UW,LGA,15:00,20191126204306106
False,0.0,False,US,11/25/2014,698,N950UW,PHL,13:30,20191126204307333
False,0.0,False,US,09/17/2014,653,N679AW,PHX,13:15,20191126204316058
True,0.0,False,US,11/11/2014,2157,N949UW,LGA,17:00,20191126204306655
True,0.62,True,US,04/15/2014,2145,N949UW,LGA,11:00,20191126204305308
False,0.22,True,US,02/21/2014,2159,N958UW,LGA,18:00,20191126204301064
False,2.23,True,US,03/30/2014,1739,N950UW,PHL,05:30,20191126204309080
False,0.0,False,US,05/07/2014,2121,N818AW,DCA,16:00,20191126204311115
False,0.23,True,US,11/14/2014,2127,N825AW,DCA,19:00,20191126204306820
False,0.0,False,US,03/19/2014,1946,N198UW,CLT,06:00,20191126204308512
False,0.11,True,US,01/21/2014,2051,N172US,PHL,06:30,20191126204303957
False,0.0,False,US,11/18/2014,2131,N803AW,DCA,21:00,20191126204307008
True,0.0,False,US,09/16/2014,2141,N944UW,LGA,09:00,20191126204316044
False,0.0,False,US,07/22/2014,629,N542UW,PHX,16:30,20191126204317884
False,0.0,False,US,06/20/2014,2109,N836AW,DCA,10:00,20191126204314687
False,0.0,False,US,07/23/2014,752,N562UW,CLT,08:05,20191126204317952
False,0.0,False,US,08/11/2014,2107,N760US,DCA,09:00,20191126204309711
True,0.11,True,US,07/28/2014,2147,N954UW,LGA,12:00,20191126204318249
False,0.0,False,US,08/08/2014,2139,N955UW,LGA,08:00,20191126204309597
False,0.0,False,US,09/01/2014,2115,N746UW,DCA,13:00,20191126204315254
False,0.0,False,US,09/23/2014,2033,N961UW,PHL,12:30,20191126204316388
False,0.0,False,US,06/15/2014,586,N651AW,PHX,19:15,20191126204314369
False,0.0,False,US,03/09/2014,1703,N948UW,PHL,13:30,20191126204307959
False,0.0,False,US,07/15/2014,2139,N949UW,LGA,08:00,20191126204317552
True,0.0,False,US,11/11/2014,738,N702UW,PHL,17:30,20191126204306608
False,0.0,False,US,02/07/2014,2151,N963UW,LGA,14:00,20191126204300347
False,0.01,True,US,12/01/2014,2141,N947UW,LGA,09:00,20191126204312412
False,0.0,False,US,08/16/2014,2053,N579UW,CLT,08:05,20191126204310005
False,0.0,False,US,11/09/2014,510,N669AW,PHX,09:40,20191126204306500
False,0.87,True,US,10/22/2014,2111,N830AW,DCA,11:00,20191126204302574
True,0.62,True,US,04/15/2014,1799,N568UW,CLT,14:35,20191126204305272
False,0.0,False,US,09/25/2014,2139,N959UW,LGA,08:00,20191126204316532
False,0.0,False,US,03/22/2014,2109,N950UW,DCA,10:00,20191126204308694
False,0.0,False,US,07/10/2014,597,N838AW,PHX,10:15,20191126204317253
True,0.0,False,US,01/12/2014,2103,N959UW,DCA,06:00,20191126204303521
False,0.0,False,US,02/26/2014,2147,N946UW,LGA,12:00,20191126204301300
False,0.0,False,US,05/29/2014,800,N572UW,CLT,19:10,20191126204312225
False,0.0,False,US,05/14/2014,2115,N819AW,DCA,13:00,20191126204311481
False,0.0,False,US,05/25/2014,2109,N967UW,DCA,10:00,20191126204312045
False,0.01,True,US,01/29/2014,2123,N730US,DCA,16:00,20191126204304385
False,0.0,False,US,06/22/2014,1760,N821AW,CLT,11:10,20191126204314755
False,0.0,False,US,10/27/2014,2111,N819AW,DCA,11:00,20191126204302824
False,0.0,False,US,04/28/2014,2109,N753US,DCA,10:00,20191126204305964
False,0.0,False,US,07/11/2014,2157,N956UW,LGA,17:00,20191126204317370
True,0.0,False,US,01/16/2014,2155,N963UW,LGA,16:00,20191126204303767
True,0.0,False,US,12/29/2014,2115,N951UW,DCA,13:00,20191126204313576
False,0.0,False,US,05/29/2014,2147,N944UW,LGA,12:00,20191126204312268
True,0.0,False,US,07/31/2014,738,N832AW,PHL,17:30,20191126204318390
False,0.0,False,US,03/08/2014,576,N833AW,PHX,09:50,20191126204307925
False,0.38,True,US,01/02/2014,457,N838AW,PHX,06:10,20191126204303107
True,0.0,False,US,03/23/2014,2109,N733UW,DCA,10:00,20191126204308722
False,0.0,False,US,07/10/2014,2155,N952UW,LGA,16:00,20191126204317307
False,0.0,False,US,07/29/2014,1904,N711UW,CLT,05:00,20191126204318280
False,0.0,False,US,03/07/2014,1886,N950UW,PHL,20:30,20191126204307883
False,0.56,True,US,12/24/2014,445,N575UW,CLT,06:05,20191126204313453
False,0.0,False,US,07/09/2014,722,N955UW,PHL,18:30,20191126204317197
False,0.0,False,US,03/02/2014,2145,N957UW,LGA,11:00,20191126204307618
False,0.0,False,US,02/17/2014,738,N965UW,PHL,19:30,20191126204300782
False,0.0,False,US,06/19/2014,2143,N961UW,LGA,10:00,20191126204314642
False,0.0,False,US,03/05/2014,2141,N946UW,LGA,09:00,20191126204307789
False,0.0,False,US,06/08/2014,1700,N753US,PHL,08:30,20191126204314002
False,0.02,True,US,05/23/2014,2121,N813AW,DCA,16:00,20191126204311981
False,0.0,False,US,04/09/2014,2161,N963UW,LGA,19:00,20191126204305007
False,0.0,False,US,03/01/2014,2059,N187US,CLT,11:05,20191126204307575
True,0.0,False,US,09/19/2014,714,N957UW,PHL,15:30,20191126204316184
False,0.0,False,US,05/11/2014,1701,N733UW,PHL,08:30,20191126204311294
False,0.05,True,US,04/22/2014,1799,N565UW,CLT,14:35,20191126204305637
False,0.03,True,US,12/08/2014,2149,N947UW,LGA,13:00,20191126204312770
False,0.0,False,US,06/18/2014,1703,N958UW,PHL,13:30,20191126204314542
False,0.0,False,US,05/03/2014,2059,N172US,CLT,11:13,20191126204310908
False,0.28,True,US,07/03/2014,2141,N946UW,LGA,09:00,20191126204316962
False,0.13,True,US,12/07/2014,2046,N553UW,CLT,12:50,20191126204312699
False,0.0,False,US,10/09/2014,714,N965UW,PHL,15:30,20191126204301865
False,0.0,False,US,02/28/2014,738,N951UW,PHL,19:30,20191126204301376
False,0.0,False,US,06/12/2014,2123,N822AW,DCA,17:00,20191126204314255
True,0.0,False,US,06/01/2014,2121,N804AW,DCA,16:00,20191126204313647
False,0.0,False,US,04/17/2014,2103,N767UW,DCA,07:00,20191126204305408
False,0.43,True,US,03/12/2014,2145,N955UW,LGA,11:00,20191126204308163
False,0.0,False,US,11/04/2014,2147,N965UW,LGA,12:00,20191126204306283
False,0.0,False,US,10/10/2014,2151,N958UW,LGA,14:00,20191126204301976
False,0.0,False,US,11/07/2014,2105,N813AW,DCA,08:00,20191126204306443
False,0.0,False,US,12/19/2014,2153,N965UW,LGA,15:00,20191126204313324
False,0.0,False,US,03/02/2014,1799,N199UW,CLT,14:35,20191126204307595
False,0.67,True,US,04/08/2014,2107,N741UW,DCA,09:00,20191126204304920
False,0.0,False,US,07/29/2014,1701,N952UW,PHL,08:30,20191126204318271
False,0.0,False,US,07/12/2014,531,N758US,PHX,06:25,20191126204317375
False,0.0,False,US,04/14/2014,2105,N745VJ,DCA,08:00,20191126204305228
False,0.05,True,US,05/19/2014,2147,N945UW,LGA,12:00,20191126204311748
False,0.0,False,US,09/10/2014,2033,N946UW,PHL,12:30,20191126204315715
False,0.02,True,US,06/17/2014,1799,N573UW,CLT,14:40,20191126204314484
False,0.0,False,US,11/07/2014,2119,N755US,DCA,15:00,20191126204306450
False,0.67,True,US,07/14/2014,1918,N955UW,PHL,17:00,20191126204317467
False,0.0,False,US,02/01/2014,2083,N196UW,CLT,12:45,20191126204300020
False,0.0,False,US,06/21/2014,535,N656AW,CLT,06:10,20191126204314717
False,0.0,False,US,06/18/2014,2145,N949UW,LGA,11:00,20191126204314580
False,0.0,False,US,08/19/2014,543,N602AW,PHL,06:30,20191126204310117
False,0.0,False,US,08/10/2014,2117,N819AW,DCA,14:00,20191126204309664
False,0.0,False,US,02/23/2014,1703,N958UW,PHL,13:30,20191126204301099
False,2.25,True,US,10/23/2014,2113,N836AW,DCA,12:00,20191126204302637
False,0.29,True,US,03/20/2014,2105,N709UW,DCA,08:00,20191126204308581
True,0.0,False,US,03/05/2014,601,N659AW,PHX,16:20,20191126204307744
False,0.02,True,US,11/27/2014,2111,N954UW,DCA,11:00,20191126204307457
False,0.62,True,US,05/01/2014,2119,N753US,DCA,15:00,20191126204310807
False,0.0,False,US,07/18/2014,2141,N954UW,LGA,09:00,20191126204317738
True,0.59,True,US,11/06/2014,2143,N946UW,LGA,10:00,20191126204306402
False,0.0,False,US,04/01/2014,657,N662AW,CLT,09:40,20191126204304521
False,0.0,False,US,09/23/2014,2043,N752US,CLT,17:05,20191126204316389
False,0.0,False,US,03/17/2014,1799,N197UW,CLT,14:35,20191126204308382
False,0.13,True,US,12/07/2014,1808,N534UW,CLT,09:30,20191126204312692
False,0.01,True,US,01/29/2014,722,N951UW,PHL,18:30,20191126204304353
False,0.0,False,US,06/27/2014,2111,N836AW,DCA,11:00,20191126204315065
False,0.0,False,US,06/16/2014,1819,N956UW,PHL,10:30,20191126204314425
False,0.0,False,US,12/15/2014,2125,N824AW,DCA,18:00,20191126204313111
False,0.03,True,US,03/10/2014,2121,N737US,DCA,16:00,20191126204308031
False,0.22,True,US,09/06/2014,653,N668AW,PHX,13:15,20191126204315510
False,0.0,False,US,04/11/2014,1776,N944UW,PHL,14:30,20191126204305083
True,0.0,False,US,03/25/2014,1799,N171US,CLT,14:35,20191126204308816
False,0.11,True,US,05/30/2014,2123,N742PS,DCA,17:00,20191126204312317
True,0.0,False,US,10/15/2014,722,N947UW,PHL,18:30,20191126204302175
True,0.0,False,US,05/12/2014,1799,N167US,CLT,14:35,20191126204311341
False,0.85,True,US,07/16/2014,1703,N950UW,PHL,13:30,20191126204317579
False,0.0,False,US,10/13/2014,1909,N949UW,PHL,05:30,20191126204302069
False,0.0,False,US,01/09/2014,601,N648AW,PHX,16:20,20191126204303358
False,0.0,False,US,03/25/2014,740,N957UW,PHL,15:30,20191126204308808
False,0.02,True,US,01/27/2014,824,N946UW,PHL,12:30,20191126204304244
False,0.01,True,US,10/08/2014,1755,N963UW,PHL,17:00,20191126204301811
False,0.0,False,US,09/26/2014,1700,N550UW,CLT,11:10,20191126204316555
False,0.35,True,US,07/05/2014,1700,N662AW,PHL,09:30,20191126204317009
False,0.15,True,US,04/27/2014,1912,N557UW,CLT,12:45,20191126204305906
False,0.0,False,US,03/09/2014,2127,N768US,DCA,19:00,20191126204307983
False,0.0,False,US,01/23/2014,1739, ,PHL,05:30,20191126204304063
False,0.0,False,US,08/25/2014,1918,N961UW,PHL,17:00,20191126204310446
False,0.0,False,US,03/21/2014,2107,N746UW,DCA,09:00,20191126204308644
False,0.0,False,US,08/09/2014,510,N808AW,PHX,10:15,20191126204309610
False,0.43,True,US,03/12/2014,2103,N769US,DCA,07:00,20191126204308142
False,0.02,True,US,02/16/2014,1904, ,CLT,05:00,20191126204300753
False,0.0,False,US,05/15/2014,2157,N949UW,LGA,17:00,20191126204311564
False,0.0,False,US,11/15/2014,1719,N108UW,CLT,12:50,20191126204306851
False,0.0,False,US,04/11/2014,2111,N744P ,DCA,11:00,20191126204305104
False,0.0,False,US,06/30/2014,2101,N722US,DCA,06:00,20191126204315190
False,0.25,True,US,12/23/2014,843,N721UW,CLT,05:00,20191126204313421
False,0.0,False,US,05/09/2014,647,N648AW,PHX,06:10,20191126204311202
False,0.0,False,US,05/07/2014,2066,N655AW,CLT,09:50,20191126204311103
False,0.0,False,US,08/05/2014,2149,N959UW,LGA,13:00,20191126204309417
False,0.0,False,US,03/16/2014,2143,N944UW,LGA,10:00,20191126204308359
False,0.0,False,US,01/15/2014,2111,N721UW,DCA,10:00,20191126204303685
False,0.0,False,US,08/14/2014,672,N520UW,PHL,07:30,20191126204309869
False,0.0,False,US,07/30/2014,2137,N944UW,LGA,07:00,20191126204318366
False,0.67,True,US,04/08/2014,2155,N952UW,LGA,16:00,20191126204304944
False,0.0,False,US,09/04/2014,1995,N576UW,CLT,08:10,20191126204315410
False,0.0,False,US,09/05/2014,1995,N540UW,CLT,08:10,20191126204315471
False,0.0,False,US,08/11/2014,445,N194UW,CLT,06:10,20191126204309678
False,0.0,False,US,03/21/2014,1896,N948UW,PHL,16:30,20191126204308633
False,0.0,False,US,03/18/2014,2115,N732US,DCA,13:00,20191126204308462
False,0.78,True,US,06/05/2014,2137,N946UW,LGA,07:00,20191126204313888
False,0.0,False,US,09/29/2014,2153,N947UW,LGA,15:00,20191126204316727
